   1.9500000e+01   1.7670000e+00   3.7830000e-01
   2.0500000e+01   1.7980000e+00   4.2120000e-01
   2.1000000e+01   1.8100000e+00   4.4150000e-01
   2.2000000e+01   1.8300000e+00   4.8300000e-01
   2.3000000e+01   1.8470000e+00   5.2570000e-01
   2.4000000e+01   1.8610000e+00   5.6940000e-01
   2.5000000e+01   1.8720000e+00   6.1410000e-01
   2.6000000e+01   1.8810000e+00   6.5930000e-01
   2.8000000e+01   1.8940000e+00   7.5130000e-01
   3.0000000e+01   1.9040000e+00   8.4410000e-01
   3.2000000e+01   1.9150000e+00   9.3640000e-01
   3.5000000e+01   1.9290000e+00   1.0722000e+00
   4.0000000e+01   1.9030000e+00   1.2873000e+00
   4.5000000e+01   1.8200000e+00   1.4796000e+00
   5.0000000e+01   1.6900000e+00   1.6401000e+00
   5.5000000e+01   1.5220000e+00   1.7609000e+00
   6.0000000e+01   1.3230000e+00   1.8360000e+00
   6.5000000e+01   1.1060000e+00   1.8614000e+00
   7.0000000e+01   8.8000000e-01   1.8347000e+00
   7.5000000e+01   6.5800000e-01   1.7567000e+00
   8.0000000e+01   4.4900000e-01   1.6334000e+00
   8.5000000e+01   2.6700000e-01   1.4847000e+00
   9.0000000e+01   1.2400000e-01   1.3879000e+00
   9.5000000e+01   2.0000000e-03   1.3912000e+00
   1.0000000e+02  -1.1800000e-01   1.3795000e+00
   1.0500000e+02  -2.3500000e-01   1.3528000e+00
   1.1000000e+02  -3.4800000e-01   1.3114000e+00
   1.1500000e+02  -4.5300000e-01   1.2557000e+00
   1.2000000e+02  -5.4900000e-01   1.1864000e+00
   1.2500000e+02  -6.3300000e-01   1.1041000e+00
   1.3000000e+02  -7.0200000e-01   1.0102000e+00
   1.3500000e+02  -7.5400000e-01   9.0600000e-01
   1.4000000e+02  -7.8700000e-01   7.9350000e-01
   1.4500000e+02  -7.9700000e-01   6.7500000e-01
   1.5000000e+02  -7.8200000e-01   5.5320000e-01
   1.5500000e+02  -7.3900000e-01   4.3180000e-01
   1.6000000e+02  -6.6400000e-01   3.1470000e-01
   1.7000000e+02  -4.1000000e-01   1.1440000e-01
   1.7500000e+02  -2.2600000e-01   7.0200000e-02
   1.8000000e+02   0.0000000e+00   6.0200000e-02
