  -1.8000000e+02   0.0000000e+00   4.0700000e-02
  -1.7500000e+02   2.2300000e-01   5.0700000e-02
  -1.7000000e+02   4.0500000e-01   1.0550000e-01
  -1.6000000e+02   6.5800000e-01   2.9820000e-01
  -1.5500000e+02   7.3300000e-01   4.1210000e-01
  -1.5000000e+02   7.7800000e-01   5.3080000e-01
  -1.4500000e+02   7.9500000e-01   6.5030000e-01
  -1.4000000e+02   7.8700000e-01   7.6720000e-01
  -1.3500000e+02   7.5700000e-01   8.7850000e-01
  -1.3000000e+02   7.0800000e-01   9.8190000e-01
  -1.2500000e+02   6.4100000e-01   1.0756000e+00
  -1.2000000e+02   5.6000000e-01   1.1580000e+00
  -1.1500000e+02   4.6700000e-01   1.2280000e+00
  -1.1000000e+02   3.6500000e-01   1.2847000e+00
  -1.0500000e+02   2.5500000e-01   1.3274000e+00
  -1.0000000e+02   1.3900000e-01   1.3557000e+00
  -9.5000000e+01   2.1000000e-02   1.3692000e+00
  -9.0000000e+01  -9.8000000e-02   1.3680000e+00
  -8.5000000e+01  -2.1600000e-01   1.3521000e+00
  -8.0000000e+01  -3.3100000e-01   1.3218000e+00
  -7.5000000e+01  -4.4100000e-01   1.2773000e+00
  -7.0000000e+01  -5.4400000e-01   1.2193000e+00
  -6.5000000e+01  -6.3800000e-01   1.1486000e+00
  -6.0000000e+01  -7.2000000e-01   1.0660000e+00
  -5.5000000e+01  -7.8800000e-01   9.7280000e-01
  -5.0000000e+01  -8.4000000e-01   8.7050000e-01
  -4.5000000e+01  -8.7500000e-01   7.6110000e-01
  -4.0000000e+01  -8.8900000e-01   6.4660000e-01
  -3.5000000e+01  -8.8000000e-01   5.2990000e-01
  -3.0000000e+01  -8.4600000e-01   4.1410000e-01
  -2.5000000e+01  -7.8400000e-01   3.0300000e-01
  -2.4000000e+01  -7.6800000e-01   2.8170000e-01
  -2.3000000e+01  -7.5100000e-01   2.6080000e-01
  -2.2000000e+01  -7.3300000e-01   2.4040000e-01
  -2.1000000e+01  -7.1400000e-01   2.2050000e-01
  -2.0000000e+01  -6.9300000e-01   2.0110000e-01
  -1.9000000e+01  -6.7100000e-01   1.8220000e-01
  -1.8000000e+01  -6.4800000e-01   1.6400000e-01
  -1.7000000e+01  -6.2400000e-01   1.4650000e-01
  -1.6000000e+01  -6.0100000e-01   1.3000000e-01
  -1.5000000e+01  -5.7900000e-01   1.1450000e-01
  -1.4000000e+01  -5.5900000e-01   1.0000000e-01
  -1.3000000e+01  -5.3900000e-01   8.6700000e-02
  -1.2000000e+01  -5.1900000e-01   7.4400000e-02
  -1.1000000e+01  -4.9900000e-01   6.3300000e-02
  -1.0000000e+01  -4.8000000e-01   5.3400000e-02
  -5.5400000e+00  -3.8500000e-01   2.4500000e-02
  -5.0400000e+00  -3.5900000e-01   2.2500000e-02
  -4.5400000e+00  -3.6000000e-01   1.9600000e-02
  -4.0400000e+00  -3.5500000e-01   1.7400000e-02
  -3.5400000e+00  -3.0700000e-01   1.6200000e-02
  -3.0400000e+00  -2.4600000e-01   1.4400000e-02
  -3.0000000e+00  -2.4000000e-01   2.4000000e-02
  -2.5000000e+00  -1.6300000e-01   1.8800000e-02
  -2.0000000e+00  -9.1000000e-02   1.6000000e-02
  -1.5000000e+00  -1.9000000e-02   1.3700000e-02
  -1.0000000e+00   5.2000000e-02   1.1800000e-02
  -5.0000000e-01   1.2100000e-01   1.0400000e-02
   0.0000000e+00   1.9600000e-01   9.4000000e-03
   5.0000000e-01   2.6500000e-01   9.6000000e-03
   1.0000000e+00   3.3500000e-01   9.8000000e-03
   1.5000000e+00   4.0400000e-01   9.9000000e-03
   2.0000000e+00   4.7200000e-01   1.0000000e-02
   2.5000000e+00   5.4000000e-01   1.0200000e-02
   3.0000000e+00   6.0800000e-01   1.0300000e-02
   3.5000000e+00   6.7400000e-01   1.0400000e-02
   4.0000000e+00   7.4200000e-01   1.0500000e-02
   4.5000000e+00   8.0900000e-01   1.0700000e-02
   5.0000000e+00   8.7500000e-01   1.0800000e-02
   5.5000000e+00   9.4100000e-01   1.0900000e-02
   6.0000000e+00   1.0070000e+00   1.1000000e-02
   6.5000000e+00   1.0710000e+00   1.1300000e-02
   7.0000000e+00   1.1340000e+00   1.1500000e-02
   7.5000000e+00   1.1980000e+00   1.1700000e-02
   8.0000000e+00   1.2600000e+00   1.2000000e-02
   8.5000000e+00   1.3180000e+00   1.2600000e-02
   9.0000000e+00   1.3680000e+00   1.3300000e-02
   9.5000000e+00   1.4220000e+00   1.4300000e-02
   1.0000000e+01   1.4750000e+00   1.5600000e-02
   1.0500000e+01   1.5230000e+00   1.7400000e-02
   1.1000000e+01   1.5700000e+00   1.9400000e-02
   1.1500000e+01   1.6090000e+00   2.2700000e-02
   1.2000000e+01   1.6420000e+00   2.6900000e-02
   1.2500000e+01   1.6750000e+00   3.1900000e-02
   1.3000000e+01   1.7000000e+00   3.9800000e-02
   1.3500000e+01   1.7170000e+00   4.8800000e-02
   1.4000000e+01   1.7120000e+00   6.1400000e-02
   1.4500000e+01   1.7030000e+00   7.8600000e-02
   1.5500000e+01   1.6710000e+00   1.1730000e-01
   1.6000000e+01   1.6490000e+00   1.3770000e-01
   1.6500000e+01   1.6210000e+00   1.6000000e-01
   1.7000000e+01   1.5980000e+00   1.8140000e-01
   1.7500000e+01   1.5710000e+00   2.0420000e-01
   1.8000000e+01   1.5490000e+00   2.3160000e-01
   1.9000000e+01   1.5440000e+00   2.7190000e-01
   1.9500000e+01   1.5490000e+00   2.9060000e-01
   2.0000000e+01   1.5650000e+00   3.0850000e-01
   2.1000000e+01   1.5650000e+00   3.4470000e-01
   2.2000000e+01   1.5630000e+00   3.8200000e-01
   2.3000000e+01   1.5580000e+00   4.2030000e-01
   2.4000000e+01   1.5520000e+00   4.5930000e-01
